country,price_date,year,month,c_beans_fao,c_maize_fao,inflation_food_price_index
Kenya,6/1/2022,2022,6,76940.06,48455.86,39.73
Kenya,7/1/2022,2022,7,78001.6,49406.35,43.22
Kenya,8/1/2022,2022,8,78932,51394.53,42.34
Kenya,9/1/2022,2022,9,79231.02,52588.97,43.15
Kenya,10/1/2022,2022,10,78389.35,49462.74,40.33
Kenya,11/1/2022,2022,11,77626.8,48926.44,44.93
Kenya,12/1/2022,2022,12,78410.1,49727.41,38.01
Kenya,1/1/2022,2022,1,61755.38,36437.95,2.63
Kenya,2/1/2022,2022,2,62812.59,33553.43,-2.87
Kenya,3/1/2022,2022,3,62269.2,33432.9,-2.65
Kenya,4/1/2022,2022,4,64046.81,36547.51,4.59
Kenya,5/1/2022,2022,5,64934.68,41496.86,12.22
Kenya,6/1/2022,2022,6,64349.07,41461.09,12.77
Kenya,7/1/2022,2022,7,68570.17,42427.23,17.11
Kenya,8/1/2022,2022,8,69273.78,43283.43,20.31
Kenya,9/1/2022,2022,9,69816.49,43669.51,20.84
Kenya,10/1/2022,2022,10,68294.46,42843.91,26.13
Kenya,11/1/2022,2022,11,67686.74,42755.39,18.5
Kenya,12/1/2022,2022,12,68310.49,42687.64,16.12
Kenya,1/1/2022,2022,1,59471.65,27161.31,6.29
Kenya,2/1/2022,2022,2,60074.12,27194.64,8.44
Kenya,3/1/2022,2022,3,60273.32,27608.41,7.78
Kenya,4/1/2022,2022,4,61528.19,32399.54,18.23
Kenya,5/1/2022,2022,5,64495.75,39018.6,33.29
Kenya,6/1/2022,2022,6,67497.13,38962.94,37.24
Kenya,7/1/2022,2022,7,68379.51,40523.49,39.46
Kenya,8/1/2022,2022,8,69436.64,41167.66,40.45
Kenya,9/1/2022,2022,9,69836.01,41978.61,40.67
Kenya,10/1/2022,2022,10,69872.92,41734.71,44.3
Kenya,11/1/2022,2022,11,69734.71,40602.59,37.68
Kenya,12/1/2022,2022,12,69489.74,40836.37,33.59
Kenya,1/1/2022,2022,1,85029.28,50299.84,10.28
Kenya,2/1/2022,2022,2,85212.3,50891.42,9.67
Kenya,3/1/2022,2022,3,83851.92,51194.52,9.62
Kenya,4/1/2022,2022,4,87128.39,51076.07,10.37
Kenya,5/1/2022,2022,5,92020.5,53621.82,13.98
Kenya,6/1/2022,2022,6,91207.09,52012.9,12.6
Kenya,7/1/2022,2022,7,90949.49,52112.94,11.67
Kenya,8/1/2022,2022,8,92139.87,53441.18,11.19
Kenya,9/1/2022,2022,9,93764.7,54584.06,13.35
Kenya,10/1/2022,2022,10,91696.19,53936.74,12.53
Kenya,11/1/2022,2022,11,91458.68,54429.38,12.98
Kenya,12/1/2022,2022,12,90727.51,53403.87,10.42
Kenya,1/1/2022,2022,1,73903.76,41760.45,4.68
Kenya,2/1/2022,2022,2,73857.66,41825.28,4.04
Kenya,3/1/2022,2022,3,72908.54,40414.88,2.64
Kenya,4/1/2022,2022,4,74349.27,43744.25,8.15
Kenya,5/1/2022,2022,5,76134.9,46948.17,11.72
Kenya,6/1/2022,2022,6,77331.95,48483.18,15.64
Kenya,7/1/2022,2022,7,80203.92,52332.65,23.37
Kenya,8/1/2022,2022,8,79649.65,51662.16,21.38
Kenya,9/1/2022,2022,9,81439.17,51939.39,21.76
Kenya,10/1/2022,2022,10,79989.32,51500.58,20.43
Kenya,11/1/2022,2022,11,79348.59,49831.93,17.45
Kenya,12/1/2022,2022,12,79845.4,50716.93,17.39
Kenya,1/1/2022,2022,1,66812.31,36899.76,13.36
Kenya,2/1/2022,2022,2,64937.32,35163.33,9.29
Kenya,3/1/2022,2022,3,64062.45,35095.96,4.85
Kenya,4/1/2022,2022,4,67303.65,38081.62,12.28
Kenya,5/1/2022,2022,5,72762.61,46065.5,27.15
Kenya,6/1/2022,2022,6,75030.76,49352.91,31.92
Kenya,7/1/2022,2022,7,75692.81,52054.02,35.27
Kenya,8/1/2022,2022,8,75867.24,52760.19,35.8
Kenya,9/1/2022,2022,9,77736.94,54113.42,40.1
Kenya,10/1/2022,2022,10,76562.65,52548.24,35.95
Kenya,11/1/2022,2022,11,76272.75,52175.66,43.89
Kenya,12/1/2022,2022,12,75615.82,52093.41,33.8
Kenya,1/1/2022,2022,1,71742.98,37488.57,11.06
Kenya,2/1/2022,2022,2,71804.68,37361.88,10.77
Kenya,3/1/2022,2022,3,69186.63,35946.83,7.42
Kenya,4/1/2022,2022,4,74285.18,41457.53,17.46
Kenya,5/1/2022,2022,5,78333.28,44533.59,26.24
Kenya,6/1/2022,2022,6,80675.22,46266.05,29.85
Kenya,7/1/2022,2022,7,81354.71,46849.33,31.42
Kenya,8/1/2022,2022,8,81698.38,48150.7,30.19
Kenya,9/1/2022,2022,9,83718.8,49649.38,35.59
Kenya,10/1/2022,2022,10,81866.46,48421.61,31.65
Kenya,11/1/2022,2022,11,81166.94,47683.72,31.1
Kenya,12/1/2022,2022,12,81336.72,47481.06,25.13
Kenya,1/1/2022,2022,1,58838.04,33072.96,13.84
Kenya,2/1/2022,2022,2,58373.16,32173.99,13.8
Kenya,3/1/2022,2022,3,57107.5,33996.81,14.08
Kenya,4/1/2022,2022,4,60839.29,38928.43,23.33
Kenya,5/1/2022,2022,5,62908.94,43802.01,33.03
Kenya,6/1/2022,2022,6,63766.08,44211.81,33.8
Kenya,7/1/2022,2022,7,67137.24,47704.95,40.65
Kenya,8/1/2022,2022,8,67579.93,48624.63,45.08
Kenya,9/1/2022,2022,9,67925.22,49251.69,46.31
Kenya,10/1/2022,2022,10,66890.7,46865.48,39.64
Kenya,11/1/2022,2022,11,66461.92,46564.53,44.66
Kenya,12/1/2022,2022,12,66506.51,46732.34,39.13
Kenya,1/1/2022,2022,1,72673.35,37583.27,13.43
Kenya,2/1/2022,2022,2,72957.16,38072.92,13.53
Kenya,3/1/2022,2022,3,71978.66,37361.83,12.92
Kenya,4/1/2022,2022,4,76035.98,42278.23,22.13
Kenya,5/1/2022,2022,5,77777.18,43704.99,25.9
Kenya,6/1/2022,2022,6,80833.12,45950.92,34.05
Kenya,7/1/2022,2022,7,81689.27,47665.83,35.43
Kenya,8/1/2022,2022,8,84020.88,48090.83,37.11
Kenya,9/1/2022,2022,9,85239.11,50601.78,41.36
Kenya,10/1/2022,2022,10,82015.01,47965.05,38.13
Kenya,11/1/2022,2022,11,80788.9,47410.15,28.21
Kenya,12/1/2022,2022,12,81715.45,48238.5,26.72
Kenya,1/1/2022,2022,1,61105.17,29515.82,9.79
Kenya,2/1/2022,2022,2,61881.24,29343.19,10.71
Kenya,3/1/2022,2022,3,60449.48,29527.79,10.13
Kenya,4/1/2022,2022,4,64982.03,33827.9,22.32
Kenya,5/1/2022,2022,5,66964.99,39049.51,32.79
Kenya,6/1/2022,2022,6,70532.69,39616.04,38.84
Kenya,7/1/2022,2022,7,70567.39,41573.16,41.87
Kenya,8/1/2022,2022,8,71855.97,43397.75,42.64
Kenya,9/1/2022,2022,9,72184.78,44090.65,46.02
Kenya,10/1/2022,2022,10,72006.64,43021.75,44.58
Kenya,11/1/2022,2022,11,70478.12,41783.84,36.28
Kenya,12/1/2022,2022,12,70822.21,42242.03,30.83
Kenya,1/1/2022,2022,1,62311.99,33869.33,8.49
Kenya,2/1/2022,2022,2,62956.78,34853.75,10.57
Kenya,3/1/2022,2022,3,62852.09,35091.18,11.46
Kenya,4/1/2022,2022,4,69261.56,41979.79,24.14
Kenya,5/1/2022,2022,5,72371.45,48073.93,35.12
Kenya,6/1/2022,2022,6,73054.14,48442.66,41.27
Kenya,7/1/2022,2022,7,75918.5,52597.88,48.64
Kenya,8/1/2022,2022,8,76117.53,54590.27,51.87
Kenya,9/1/2022,2022,9,75950.57,53831.5,48.56
Kenya,10/1/2022,2022,10,75997.58,53963.96,55.31
Kenya,11/1/2022,2022,11,75567.78,51777.61,45.64
Kenya,12/1/2022,2022,12,75170.62,51213.17,43.85
Kenya,1/1/2022,2022,1,67378.76,35150.74,12.04
Kenya,2/1/2022,2022,2,68018.13,36258.76,14.22
Kenya,3/1/2022,2022,3,66468.59,34451.28,11.96
Kenya,4/1/2022,2022,4,70963.31,40347.25,23.45
Kenya,5/1/2022,2022,5,74423.53,44669.73,32.93
Kenya,6/1/2022,2022,6,74867.04,45045.18,33.36
Kenya,7/1/2022,2022,7,77363.71,46726.71,39.55
Kenya,8/1/2022,2022,8,80568.56,50668.33,48.55
Kenya,9/1/2022,2022,9,79141.06,50144.27,47.09
Kenya,10/1/2022,2022,10,78072.6,48533.06,48.21
Kenya,11/1/2022,2022,11,78315.01,48439.38,37.95
Kenya,12/1/2022,2022,12,78072.89,48638.49,32.35
Kenya,1/1/2022,2022,1,65102.75,34152.68,8.46
Kenya,2/1/2022,2022,2,67022.63,35370.43,11.58
Kenya,3/1/2022,2022,3,64952.47,33970.45,8.89
Kenya,4/1/2022,2022,4,69527.14,38241.53,18.28
Kenya,5/1/2022,2022,5,73237.32,42882.26,31.27
Kenya,6/1/2022,2022,6,74409.99,44107.57,36.15
Kenya,7/1/2022,2022,7,76771.51,46948.64,41.95
Kenya,8/1/2022,2022,8,77538.56,48154.61,42.56
Kenya,9/1/2022,2022,9,79343.41,48911.63,43.85
Kenya,10/1/2022,2022,10,77701.54,48299.32,44.28
Kenya,11/1/2022,2022,11,75854.13,46807.36,34.39
Kenya,12/1/2022,2022,12,75843,46488.92,28.04
Kenya,1/1/2022,2022,1,61339.98,28641.8,6.81
Kenya,2/1/2022,2022,2,61008.2,28526.87,8.24
Kenya,3/1/2022,2022,3,61752.4,28880.57,9.91
Kenya,4/1/2022,2022,4,64842.45,32795.17,16.9
Kenya,5/1/2022,2022,5,67368.39,35650.28,23.07
Kenya,6/1/2022,2022,6,71235.48,39468.44,38.05
Kenya,7/1/2022,2022,7,70987.7,40125.97,34.92
Kenya,8/1/2022,2022,8,72787.7,43310.78,40.8
Kenya,9/1/2022,2022,9,72535.97,43056.22,42.57
Kenya,10/1/2022,2022,10,71754.97,42125.02,46.38
Kenya,11/1/2022,2022,11,71234.29,40819.58,36.69
Kenya,12/1/2022,2022,12,71217.63,41395.99,32.99
Kenya,1/1/2022,2022,1,59178.26,25621.18,5.36
Kenya,2/1/2022,2022,2,59827.25,26137.1,8.09
Kenya,3/1/2022,2022,3,59846.76,25713.17,6.12
Kenya,4/1/2022,2022,4,61573.12,30132.9,15.99
Kenya,5/1/2022,2022,5,65316.68,33229.47,25.91
Kenya,6/1/2022,2022,6,69106.12,36587.81,36.91
Kenya,7/1/2022,2022,7,69951.5,39050.31,39.2
Kenya,8/1/2022,2022,8,72385.99,42177.48,47.67
Kenya,9/1/2022,2022,9,71635.71,41814.24,46.09
Kenya,10/1/2022,2022,10,71961.94,41891.22,48.31
Kenya,11/1/2022,2022,11,70309.21,39827.85,40.31
Kenya,12/1/2022,2022,12,70535.43,40160.48,38.38
Kenya,1/1/2022,2022,1,76885.83,42462.22,4.38
Kenya,2/1/2022,2022,2,74944.82,40060.58,1.48
Kenya,3/1/2022,2022,3,75988.82,41478.15,3.54
Kenya,4/1/2022,2022,4,77180.69,44406.32,9.21
Kenya,5/1/2022,2022,5,78473.33,47818.48,12.48
Kenya,6/1/2022,2022,6,80440.31,51081.94,18.19
Kenya,7/1/2022,2022,7,81551.59,52779.19,21.98
Kenya,8/1/2022,2022,8,84083.5,54200.65,25.54
Kenya,9/1/2022,2022,9,83183.87,54299.49,25.23
Kenya,10/1/2022,2022,10,82168.38,52704.92,24.7
Kenya,11/1/2022,2022,11,82340.41,52131.88,20.3
Kenya,12/1/2022,2022,12,81424.54,52345.52,22.46
Kenya,1/1/2022,2022,1,60304.08,27757.75,8.05
Kenya,2/1/2022,2022,2,60691.44,27830.8,9.77
Kenya,3/1/2022,2022,3,60528.5,28155.14,11.53
Kenya,4/1/2022,2022,4,62702.94,32800.56,20.24
Kenya,5/1/2022,2022,5,64983.53,39260.65,34
Kenya,6/1/2022,2022,6,67221.5,38692.02,35.42
Kenya,7/1/2022,2022,7,69087.11,40303.52,38.84
Kenya,8/1/2022,2022,8,69608.94,41276.35,38.24
Kenya,9/1/2022,2022,9,70743.14,43036.06,40.87
Kenya,10/1/2022,2022,10,69361.97,41168.13,41.7
Kenya,11/1/2022,2022,11,68687.39,39953.29,33.65
Kenya,12/1/2022,2022,12,68365.87,40644.97,34.1
Kenya,1/1/2022,2022,1,59950.6,27585.51,7.18
Kenya,2/1/2022,2022,2,61042.02,28098.98,11.33
Kenya,3/1/2022,2022,3,60546.35,27980.67,7.79
Kenya,4/1/2022,2022,4,63029.36,32456.54,18.48
Kenya,5/1/2022,2022,5,67229.9,38308.04,34.25
Kenya,6/1/2022,2022,6,67608.6,38975.08,36.99
Kenya,7/1/2022,2022,7,68971.63,40807.81,39.34
Kenya,8/1/2022,2022,8,69440.77,41638.99,39.07
Kenya,9/1/2022,2022,9,68956.25,41724.06,38.02
Kenya,10/1/2022,2022,10,69890.13,41633.99,42.58
Kenya,11/1/2022,2022,11,69380.08,41082.11,38.56
Kenya,12/1/2022,2022,12,69090.28,40995.73,34.51
Kenya,1/1/2022,2022,1,60188.79,27896.03,7.3
Kenya,2/1/2022,2022,2,60810.38,27795.14,9.55
Kenya,3/1/2022,2022,3,60015.39,28339.92,7.37
Kenya,4/1/2022,2022,4,62592.2,32292.72,18.03
Kenya,5/1/2022,2022,5,66818.86,37997,30.78
Kenya,6/1/2022,2022,6,67678.17,38829.73,36.65
Kenya,7/1/2022,2022,7,68370.03,40651,39.07
Kenya,8/1/2022,2022,8,69026.82,41606.89,40.54
Kenya,9/1/2022,2022,9,69113.23,41449.58,39.04
Kenya,10/1/2022,2022,10,69687.69,41316.63,43.04
Kenya,11/1/2022,2022,11,68762.58,40479.48,38.95
Kenya,12/1/2022,2022,12,69360.8,41206.9,34.38
Kenya,1/1/2022,2022,1,60229.11,26832.05,5.08
Kenya,2/1/2022,2022,2,59899.31,27546.43,9.24
Kenya,3/1/2022,2022,3,60240.15,27519.65,9.37
Kenya,4/1/2022,2022,4,63837.43,29557.7,14.42
Kenya,5/1/2022,2022,5,68086.31,34104.38,25.33
Kenya,6/1/2022,2022,6,68233.12,38578.12,39.49
Kenya,7/1/2022,2022,7,68695.04,40156.09,39.41
Kenya,8/1/2022,2022,8,69879.8,41552.52,42.07
Kenya,9/1/2022,2022,9,70219.81,41728.36,42.61
Kenya,10/1/2022,2022,10,69560.1,40904.97,42.04
Kenya,11/1/2022,2022,11,69427.22,40261.07,36.52
Kenya,12/1/2022,2022,12,69868.88,41048.96,35.61
Kenya,1/1/2022,2022,1,70539.48,36511.83,9.96
Kenya,2/1/2022,2022,2,72087.31,39091.05,17.45
Kenya,3/1/2022,2022,3,70441.06,36571.52,11.59
Kenya,4/1/2022,2022,4,74873.48,40737.71,20.25
Kenya,5/1/2022,2022,5,77222.71,43756.93,26.94
Kenya,6/1/2022,2022,6,78058.42,44746.02,28.59
Kenya,7/1/2022,2022,7,82358.13,47841.77,39.52
Kenya,8/1/2022,2022,8,83980.68,49345.78,41.45
Kenya,9/1/2022,2022,9,87036.66,52444.49,48.11
Kenya,10/1/2022,2022,10,82625.73,48636.27,39.74
Kenya,11/1/2022,2022,11,81016.42,47816.81,30.98
Kenya,12/1/2022,2022,12,81860.93,48877.42,30.56
Kenya,1/1/2023,2023,1,77009.07,48635.05,24.92
Kenya,2/1/2023,2023,2,76335.08,48556.24,29.65
Kenya,3/1/2023,2023,3,74575.09,48003.36,27.23
Kenya,4/1/2023,2023,4,75705.39,49995.6,16.74
Kenya,5/1/2023,2023,5,76251.93,51239.56,8.75
Kenya,6/1/2023,2023,6,75489.11,51908.93,8.95
Kenya,7/1/2023,2023,7,75946.13,51846.82,3.03
Kenya,8/1/2023,2023,8,74973.28,52029.55,0.59
Kenya,9/1/2023,2023,9,75476.61,52409.02,-0.8
Kenya,10/1/2023,2023,10,74784.33,52441.22,1.16
Kenya,11/1/2023,2023,11,73899.41,52974.03,4.05
Kenya,12/1/2023,2023,12,73713.04,52378.69,3.16
Kenya,1/1/2023,2023,1,68640.83,52884.87,38.92
Kenya,2/1/2023,2023,2,68690.05,52287.79,34.5
Kenya,3/1/2023,2023,3,67877.5,52711.49,42.19
Kenya,4/1/2023,2023,4,68542.81,54581.54,31.24
Kenya,5/1/2023,2023,5,69167.5,55687.63,14.04
Kenya,6/1/2023,2023,6,67794.32,55272.87,5.57
Kenya,7/1/2023,2023,7,67857.37,54656.21,3.43
Kenya,8/1/2023,2023,8,67923.28,55784.22,0.82
Kenya,9/1/2023,2023,9,68100.4,55764.09,0.38
Kenya,10/1/2023,2023,10,68212.56,55888.82,4.3
Kenya,11/1/2023,2023,11,67300.24,54500.39,3.22
Kenya,12/1/2023,2023,12,67958.77,56780.81,6.51
Kenya,1/1/2023,2023,1,69959.45,41397.67,29.06
Kenya,2/1/2023,2023,2,69735.96,41687.17,31.65
Kenya,3/1/2023,2023,3,69886.01,42205.43,32.44
Kenya,4/1/2023,2023,4,70706.75,44906.23,23.63
Kenya,5/1/2023,2023,5,70938.46,46528.88,14.84
Kenya,6/1/2023,2023,6,71322.76,47672.96,15.57
Kenya,7/1/2023,2023,7,71672.06,47787.97,12.97
Kenya,8/1/2023,2023,8,71246.07,48168.1,10.45
Kenya,9/1/2023,2023,9,71841.62,49624.03,10.58
Kenya,10/1/2023,2023,10,71514.23,49706.57,12.56
Kenya,11/1/2023,2023,11,71510.71,50528.48,14.43
Kenya,12/1/2023,2023,12,71355.83,49939.36,11.99
Kenya,1/1/2023,2023,1,64998.23,48713.87,30.85
Kenya,2/1/2023,2023,2,65670.31,49118.55,32.3
Kenya,3/1/2023,2023,3,65288.13,49475.44,33.81
Kenya,4/1/2023,2023,4,65276.57,50995.76,23.22
Kenya,5/1/2023,2023,5,65651.84,51773.88,13.15
Kenya,6/1/2023,2023,6,65231.01,52223.34,11.01
Kenya,7/1/2023,2023,7,64796.81,51957.4,6.72
Kenya,8/1/2023,2023,8,65381.35,54183.28,7.3
Kenya,9/1/2023,2023,9,65110.94,53298.9,3.41
Kenya,10/1/2023,2023,10,65327.56,53481.25,7.98
Kenya,11/1/2023,2023,11,64481.32,53116.06,5.05
Kenya,12/1/2023,2023,12,65105.15,54886,9.04
Kenya,1/1/2023,2023,1,73237.16,56661.45,24.48
Kenya,2/1/2023,2023,2,73611.85,56645.75,22.85
Kenya,3/1/2023,2023,3,72968.8,57106.88,34.75
Kenya,4/1/2023,2023,4,73228.72,59115.75,19.66
Kenya,5/1/2023,2023,5,73874.18,60276.92,6.72
Kenya,6/1/2023,2023,6,72944.35,60480.84,5.81
Kenya,7/1/2023,2023,7,73885.14,61247.83,4.6
Kenya,8/1/2023,2023,8,73681.25,62374.88,2.22
Kenya,9/1/2023,2023,9,73796.82,61826.46,1.63
Kenya,10/1/2023,2023,10,73424.63,62256.89,3.14
Kenya,11/1/2023,2023,11,72974.66,62501.88,12.48
Kenya,12/1/2023,2023,12,72968.37,63129.85,6.44
Kenya,1/1/2023,2023,1,78981.64,54457.81,26.92
Kenya,2/1/2023,2023,2,78837.38,54193.33,26.61
Kenya,3/1/2023,2023,3,80726.41,56672.09,37.72
Kenya,4/1/2023,2023,4,81498.02,57156.32,24.16
Kenya,5/1/2023,2023,5,82158.68,58710.46,14.85
Kenya,6/1/2023,2023,6,80374.61,57268.91,6.63
Kenya,7/1/2023,2023,7,80060.34,57666.83,3.74
Kenya,8/1/2023,2023,8,81089.14,58139.87,0.64
Kenya,9/1/2023,2023,9,80410.51,57644.33,-0.95
Kenya,10/1/2023,2023,10,81165.55,59643.96,3.17
Kenya,11/1/2023,2023,11,81742.54,60519.91,7.34
Kenya,12/1/2023,2023,12,80438.44,59442.03,5.14
Kenya,1/1/2023,2023,1,67723.4,40595.26,29.93
Kenya,2/1/2023,2023,2,68319.63,40984.69,33.17
Kenya,3/1/2023,2023,3,68116.23,42655.6,31.93
Kenya,4/1/2023,2023,4,68527.56,44282.24,22.57
Kenya,5/1/2023,2023,5,68768.07,45281.68,11.66
Kenya,6/1/2023,2023,6,68982.51,45844.94,11.58
Kenya,7/1/2023,2023,7,69349.43,46673.39,10.38
Kenya,8/1/2023,2023,8,69160.65,46844.95,8.93
Kenya,9/1/2023,2023,9,69898.18,48767.99,10.44
Kenya,10/1/2023,2023,10,69726.27,47888.62,10.23
Kenya,11/1/2023,2023,11,69308.21,48787.42,12.42
Kenya,12/1/2023,2023,12,69090.28,48112.22,10.8
Kenya,1/1/2023,2023,1,81970.93,51005.33,23.49
Kenya,2/1/2023,2023,2,81735.29,51943.56,24.59
Kenya,3/1/2023,2023,3,81017.5,52472.58,26.43
Kenya,4/1/2023,2023,4,78867.4,52391.36,15.95
Kenya,5/1/2023,2023,5,79830.15,52781.66,6.72
Kenya,6/1/2023,2023,6,79150.74,53916.39,2.62
Kenya,7/1/2023,2023,7,79064.11,54078.36,0.9
Kenya,8/1/2023,2023,8,78372.96,54092.98,-0.21
Kenya,9/1/2023,2023,9,77512.67,53682.12,-1.88
Kenya,10/1/2023,2023,10,77830.23,54248.46,-0.45
Kenya,11/1/2023,2023,11,78209.76,54697.47,2.2
Kenya,12/1/2023,2023,12,77359.06,54821.7,0.94
Kenya,1/1/2023,2023,1,71935.12,57438.64,34.07
Kenya,2/1/2023,2023,2,71247.45,56817.46,34.3
Kenya,3/1/2023,2023,3,71867.98,58331.73,30.42
Kenya,4/1/2023,2023,4,71796.75,59231.76,17.82
Kenya,5/1/2023,2023,5,71766.05,60977.18,8.84
Kenya,6/1/2023,2023,6,71612.02,61414.9,6.54
Kenya,7/1/2023,2023,7,71524.3,60596.34,2.36
Kenya,8/1/2023,2023,8,71483.7,61428.52,1.33
Kenya,9/1/2023,2023,9,71857.14,62632.76,2.57
Kenya,10/1/2023,2023,10,70955.91,61809.26,1.34
Kenya,11/1/2023,2023,11,70877.51,62859.05,6.33
Kenya,12/1/2023,2023,12,71014.65,62594.83,5.41
Kenya,1/1/2023,2023,1,78286.55,46195.3,22.81
Kenya,2/1/2023,2023,2,78638.76,47209,25.18
Kenya,3/1/2023,2023,3,78016.39,47554.14,25.37
Kenya,4/1/2023,2023,4,78516.75,50145.98,20.91
Kenya,5/1/2023,2023,5,79427.83,50382.92,10.04
Kenya,6/1/2023,2023,6,79169.14,52524.4,10.19
Kenya,7/1/2023,2023,7,79435.2,52770.62,7.97
Kenya,8/1/2023,2023,8,78645.41,52802.17,2.74
Kenya,9/1/2023,2023,9,78154.94,52581.74,1.17
Kenya,10/1/2023,2023,10,77536.61,52179.82,3.57
Kenya,11/1/2023,2023,11,77165.1,52204.69,7.63
Kenya,12/1/2023,2023,12,76397.52,52212.85,5.93
Kenya,1/1/2023,2023,1,82107,48485.18,23.67
Kenya,2/1/2023,2023,2,82641.48,49264.11,22.42
Kenya,3/1/2023,2023,3,82393.82,50340.77,28.92
Kenya,4/1/2023,2023,4,84351.45,54019.61,19.98
Kenya,5/1/2023,2023,5,85139.42,54535.59,15.71
Kenya,6/1/2023,2023,6,83727.6,55203.16,15.16
Kenya,7/1/2023,2023,7,83937.03,54900.86,10.16
Kenya,8/1/2023,2023,8,84490.8,56428.66,8.78
Kenya,9/1/2023,2023,9,83647.74,55567.82,4.29
Kenya,10/1/2023,2023,10,81911.01,54098.98,5.6
Kenya,11/1/2023,2023,11,82048.07,54828.65,6.51
Kenya,12/1/2023,2023,12,83286.07,56210.55,9.43
Kenya,1/1/2023,2023,1,73623.71,60813.21,27.74
Kenya,2/1/2023,2023,2,74357.01,61911.51,43.64
Kenya,3/1/2023,2023,3,74067.33,62549.35,30.09
Kenya,4/1/2023,2023,4,73897.11,64066.82,18.98
Kenya,5/1/2023,2023,5,73987.74,64584.9,5.07
Kenya,6/1/2023,2023,6,73648.43,64514.53,5.4
Kenya,7/1/2023,2023,7,73914.79,64765.26,2.63
Kenya,8/1/2023,2023,8,74171.13,65822.95,3.15
Kenya,9/1/2023,2023,9,73642.15,65937.56,1.59
Kenya,10/1/2023,2023,10,73905.44,66844.23,3.86
Kenya,11/1/2023,2023,11,73725.52,67488.28,5.55
Kenya,12/1/2023,2023,12,73774.87,67884.44,6.57
Kenya,1/1/2023,2023,1,74898.04,53154.18,30.77
Kenya,2/1/2023,2023,2,74827.71,53199.17,28.9
Kenya,3/1/2023,2023,3,74747.11,53443.57,28.39
Kenya,4/1/2023,2023,4,73794.54,53559.16,12.76
Kenya,5/1/2023,2023,5,74011.8,55576.27,5.13
Kenya,6/1/2023,2023,6,74012.09,55378.23,5.36
Kenya,7/1/2023,2023,7,73523.97,54250.07,-0.4
Kenya,8/1/2023,2023,8,73673.82,55361.76,-5.34
Kenya,9/1/2023,2023,9,73561.26,55718.25,-4.71
Kenya,10/1/2023,2023,10,73985.24,56155.82,-3.53
Kenya,11/1/2023,2023,11,73745.2,56980.13,2.8
Kenya,12/1/2023,2023,12,73563.86,56963.04,3.26
Kenya,1/1/2023,2023,1,78089.81,51093.82,23.82
Kenya,2/1/2023,2023,2,77834.51,50823.91,24.52
Kenya,3/1/2023,2023,3,76705.52,52030.27,27.02
Kenya,4/1/2023,2023,4,77963.49,54290.21,23.42
Kenya,5/1/2023,2023,5,77755.76,53647.51,9.42
Kenya,6/1/2023,2023,6,78213.36,55062.14,8.73
Kenya,7/1/2023,2023,7,78109.6,54903.98,6.21
Kenya,8/1/2023,2023,8,76886.56,55558.61,1.73
Kenya,9/1/2023,2023,9,76657.46,55062.78,0.67
Kenya,10/1/2023,2023,10,76613.02,55012.16,5.63
Kenya,11/1/2023,2023,11,75652.96,54434.91,4.79
Kenya,12/1/2023,2023,12,76062.99,55256.7,6.46
Kenya,1/1/2023,2023,1,80045.52,49354.62,22.36
Kenya,2/1/2023,2023,2,78784.09,48980.85,18.28
Kenya,3/1/2023,2023,3,80341.83,50119.89,26.26
Kenya,4/1/2023,2023,4,79855.83,51024.02,15.64
Kenya,5/1/2023,2023,5,81405.05,53261.77,9.83
Kenya,6/1/2023,2023,6,80927.3,52831.99,7.12
Kenya,7/1/2023,2023,7,81264.58,53676.25,5.87
Kenya,8/1/2023,2023,8,81110.25,53349.42,5.05
Kenya,9/1/2023,2023,9,80672.91,53752.33,3.45
Kenya,10/1/2023,2023,10,79921.55,52578.04,3.95
Kenya,11/1/2023,2023,11,79860.07,53785.47,6.12
Kenya,12/1/2023,2023,12,81331.92,55088.04,8.39
Kenya,1/1/2023,2023,1,77428.63,48579.02,35.21
Kenya,2/1/2023,2023,2,75780.28,47284.91,37.72
Kenya,3/1/2023,2023,3,76911.41,48522.05,36.95
Kenya,4/1/2023,2023,4,77391.47,49503,28.4
Kenya,5/1/2023,2023,5,76168.32,50177.47,15.13
Kenya,6/1/2023,2023,6,74650.16,49773.15,8.58
Kenya,7/1/2023,2023,7,74656.96,48997.96,6.74
Kenya,8/1/2023,2023,8,74631.56,49063.68,-1.3
Kenya,9/1/2023,2023,9,75909.02,51249.74,-0.83
Kenya,10/1/2023,2023,10,75110.27,51163.66,0.67
Kenya,11/1/2023,2023,11,76565.25,53318.35,12.26
Kenya,12/1/2023,2023,12,74971.97,51670.49,2.1
Kenya,1/1/2023,2023,1,76364.18,52320.5,29.76
Kenya,2/1/2023,2023,2,76101.77,51536.94,29.55
Kenya,3/1/2023,2023,3,74727.78,51472.25,31.22
Kenya,4/1/2023,2023,4,75491.77,54809.76,23.44
Kenya,5/1/2023,2023,5,75088.43,55753.69,10.67
Kenya,6/1/2023,2023,6,74380.09,55034.34,5.03
Kenya,7/1/2023,2023,7,74594.78,55274.43,0.98
Kenya,8/1/2023,2023,8,73813.2,55319.63,-1.85
Kenya,9/1/2023,2023,9,73111.95,54599.02,-3.38
Kenya,10/1/2023,2023,10,73750.85,55180.49,3.4
Kenya,11/1/2023,2023,11,73474.7,55826.49,2.94
